Time(s),AP68-EQ4-psaNorthSouth(g),AP68-EQ4-psaEastWest(g),BA49-EQ7-psaNorthSouth(g),BA49-EQ7-psaEastWest(g),BO39-EQ9-psaNorthSouth(g),BO39-EQ9-psaEastWest(g),CA59-EQ10-psaNorthSouth(g),CA59-EQ10-psaEastWest(g),CU80-EQ22-psaNorthSouth(g),CU80-EQ22-psaEastWest(g),HJ72-EQ32-psaNorthSouth(g),HJ72-EQ32-psaEastWest(g),JA43-EQ34-psaNorthSouth(g),JA43-EQ34-psaEastWest(g),MY19-EQ42-psaNorthSouth(g),MY19-EQ42-psaEastWest(g),RI76-EQ48-psaNorthSouth(g),RI76-EQ48-psaEastWest(g),VM29-EQ59-psaNorthSouth(g),VM29-EQ59-psaEastWest(g),XP06-EQ61-psaNorthSouth(g),XP06-EQ61-psaEastWest(g)
2.000,0.165657156,0.170084628,0.291530716,0.310493935,0.236645376,0.250616881,0.184931981,0.241405002,0.330849215,0.244704475,0.361864059,0.251010712,0.217113593,0.235721883,0.196367403,0.187376263,0.164248394,0.210652153,0.280786905,0.354529935,0.383910996,0.361128729
2.010,0.159903986,0.172155872,0.295272865,0.311589198,0.237557712,0.248398331,0.18933218,0.242525399,0.333017808,0.244997288,0.362543746,0.250896794,0.219057806,0.236637545,0.190678567,0.185994346,0.163585619,0.212930096,0.28489624,0.359744593,0.381913481,0.368597345
2.020,0.154167717,0.173763935,0.298880387,0.312762824,0.243198565,0.246395075,0.193599992,0.243678795,0.334314434,0.24727842,0.362748319,0.250585244,0.220467585,0.237675887,0.184768076,0.184266458,0.162533676,0.216108458,0.289202029,0.364911469,0.378825941,0.378604904
2.030,0.151708746,0.174982161,0.302411408,0.314029277,0.249875138,0.244834042,0.197644549,0.244873128,0.334675015,0.253350357,0.362108175,0.25120297,0.2212736,0.238825176,0.178708689,0.182136529,0.160993385,0.21925131,0.293439351,0.37003398,0.374641,0.389166368
2.040,0.149006656,0.175773578,0.305995258,0.315359697,0.256691784,0.243799285,0.201373209,0.246109292,0.334067645,0.26037156,0.360559627,0.251646937,0.221502329,0.240083507,0.172578371,0.179694072,0.158911958,0.221828514,0.29739601,0.375122092,0.369367991,0.399369118
2.050,0.146084006,0.176255158,0.309845617,0.316844759,0.26353562,0.243441262,0.204740973,0.247381921,0.332483415,0.267806718,0.358272189,0.251962315,0.221080772,0.241451842,0.166478341,0.17696721,0.15624354,0.223698647,0.300758985,0.380193799,0.363088491,0.409288882
2.060,0.142965708,0.176420102,0.314100668,0.318366523,0.270355251,0.243870338,0.207655141,0.248680923,0.334815933,0.275633364,0.355166877,0.252209523,0.219998003,0.242978492,0.160522042,0.174111325,0.153625346,0.224804931,0.315184117,0.385275105,0.355839405,0.418854039
2.070,0.139676901,0.176399898,0.319065394,0.319984207,0.277108274,0.245146828,0.210061203,0.250031846,0.342810601,0.283819582,0.351359061,0.252418532,0.218343334,0.244612673,0.154807861,0.17118065,0.156028969,0.228633931,0.330903183,0.390398527,0.347670141,0.428104236
2.080,0.136259317,0.176213058,0.324848264,0.321626118,0.285325098,0.24728584,0.211907987,0.251387259,0.350299256,0.292330357,0.346986095,0.252615247,0.216068458,0.24634751,0.154902389,0.168280799,0.158103672,0.232405989,0.346043751,0.395600981,0.338681978,0.437087834
2.090,0.132736463,0.175944383,0.331601624,0.32321685,0.295044073,0.250234807,0.213251388,0.252732825,0.357179562,0.301129419,0.342073395,0.252821809,0.213234673,0.248217004,0.155159099,0.165504082,0.159803741,0.235814303,0.360344463,0.40092129,0.329108785,0.44577074
2.100,0.129100245,0.175680917,0.339393121,0.324797552,0.304721307,0.253898383,0.215975226,0.254059475,0.367445821,0.310176504,0.336743542,0.253050627,0.209930051,0.250191126,0.155197543,0.16292101,0.161096702,0.238872162,0.373478922,0.406397403,0.318961367,0.454249813
2.110,0.125396789,0.175458532,0.348134101,0.326252412,0.31424499,0.258139779,0.21891953,0.255381563,0.376631896,0.319473639,0.33112426,0.253305395,0.213379841,0.252249761,0.154982848,0.162998103,0.161971683,0.24154031,0.387276589,0.412063759,0.308972992,0.462446269
2.120,0.121593221,0.175338889,0.357861001,0.327525703,0.323659733,0.262791944,0.221242395,0.256714612,0.3845279,0.328933445,0.325361237,0.253582595,0.220997801,0.254419732,0.154504591,0.163447194,0.162401984,0.244483181,0.399664673,0.417949283,0.300907928,0.470473151
2.130,0.121701621,0.175368084,0.368366378,0.328594479,0.332814225,0.267745492,0.222942744,0.258036207,0.390990143,0.338443405,0.319553934,0.253873167,0.228125417,0.256692645,0.153753322,0.163900959,0.162385224,0.247323043,0.410432969,0.424075459,0.292650927,0.478740106
2.140,0.121596555,0.175573017,0.379647387,0.32946228,0.34159612,0.272772847,0.224037107,0.25936025,0.396765413,0.347992334,0.313800964,0.254164514,0.234311236,0.259106185,0.152720745,0.164367156,0.161931046,0.249818221,0.419442275,0.430454306,0.284411722,0.487055361
2.150,0.121449235,0.175978869,0.39159784,0.33004803,0.349849169,0.277810088,0.224559127,0.260748205,0.401067085,0.357331774,0.308201246,0.25444256,0.239495528,0.261709311,0.151400254,0.164852975,0.16106056,0.251933819,0.426697557,0.437086354,0.276266962,0.495073436
2.160,0.121930224,0.176566758,0.404161568,0.33033927,0.357371761,0.282680195,0.224557985,0.262207469,0.403794149,0.366417044,0.302860846,0.254693702,0.243670265,0.26436019,0.149787538,0.165364446,0.15998152,0.253557038,0.432117419,0.443970301,0.269588738,0.502697448
2.170,0.122359888,0.177292538,0.417323715,0.330336194,0.36392815,0.287300833,0.224126323,0.263744842,0.405018216,0.375005372,0.297841224,0.254906393,0.246865878,0.267055404,0.147881272,0.165906129,0.159171978,0.254593579,0.437549896,0.451133437,0.264386838,0.50991279
2.180,0.122737747,0.178103252,0.431073962,0.330075935,0.369266516,0.291613428,0.223286278,0.26543275,0.404848593,0.382936259,0.293177492,0.255072296,0.249140119,0.269789958,0.145683343,0.166481324,0.158087661,0.254981101,0.446151787,0.458485358,0.259416226,0.516799912
2.190,0.123067401,0.178985036,0.445392674,0.329584786,0.373142411,0.295584787,0.222099184,0.267288961,0.408245739,0.390070826,0.288897234,0.255186828,0.250566031,0.272556242,0.144719091,0.167091873,0.156778574,0.254596293,0.452972274,0.465967262,0.254751529,0.523303777
2.200,0.123351519,0.179823364,0.460237345,0.328863677,0.375344118,0.299221181,0.220666142,0.2706699,0.410608328,0.396299297,0.285013868,0.255279637,0.251223746,0.275343553,0.148927909,0.167737775,0.15527321,0.253340205,0.460157204,0.473566731,0.260118791,0.529396285
2.210,0.12358579,0.180936493,0.475531241,0.329404543,0.375716503,0.302527655,0.21903012,0.274152865,0.411867625,0.401555566,0.281592139,0.255331525,0.251195627,0.27813813,0.153381365,0.168416822,0.153629884,0.25115076,0.46606664,0.481220234,0.267085094,0.535070609
2.220,0.123757992,0.182558389,0.491204781,0.329960805,0.37421282,0.305543788,0.217243785,0.276861564,0.412180347,0.405819572,0.278568541,0.255336867,0.250608288,0.280923221,0.157916071,0.169124559,0.151875738,0.248024353,0.471776365,0.48877655,0.273432424,0.54031605
2.230,0.12385209,0.183920917,0.507162332,0.330368242,0.370821374,0.308329807,0.215392646,0.279037868,0.411699704,0.409115025,0.275919518,0.255297662,0.249524259,0.283811183,0.16239848,0.169854601,0.150067894,0.243907893,0.476777449,0.496248253,0.279229175,0.54518452
2.240,0.123854261,0.187759521,0.523185623,0.330673664,0.365594656,0.310960961,0.213502045,0.280851636,0.410564444,0.415211692,0.273661147,0.255223101,0.248013183,0.286760067,0.166713253,0.173384834,0.14826039,0.238799964,0.48023356,0.503441835,0.284587507,0.549598335
2.250,0.123754811,0.191248267,0.539153473,0.330923731,0.358694198,0.313523474,0.211621879,0.282855625,0.408951356,0.421217472,0.271766093,0.255147243,0.246216586,0.289672161,0.170784838,0.180333074,0.146502781,0.232724927,0.482305939,0.51026464,0.289533547,0.553532092
2.260,0.123549297,0.195342426,0.554876889,0.331180763,0.350351345,0.316120642,0.209837436,0.286168285,0.406965841,0.426125933,0.27017799,0.25502779,0.244168265,0.292508921,0.17452158,0.186851253,0.144838647,0.230968112,0.483021199,0.516685258,0.29409057,0.556966336
2.270,0.123230989,0.19887739,0.57010849,0.331467542,0.340851119,0.318890273,0.2081681,0.289665707,0.404651182,0.4299642,0.268873995,0.254859608,0.241962153,0.295237578,0.177872213,0.19284499,0.143304488,0.235843209,0.482521038,0.523864503,0.298292413,0.559882393
2.280,0.122788308,0.201505505,0.584645588,0.331811225,0.335188966,0.321884061,0.206672401,0.293266517,0.402228563,0.432777635,0.267870385,0.254667778,0.239638425,0.297823428,0.1808049,0.198224363,0.141928419,0.240580473,0.480975273,0.531039371,0.302197826,0.562339179
2.290,0.12222264,0.203232477,0.598274751,0.332236794,0.337377213,0.325217051,0.205407418,0.296919592,0.399632253,0.434579246,0.267105482,0.254433052,0.237267987,0.300230972,0.183318453,0.202906325,0.140729053,0.245167968,0.478577623,0.537525557,0.30578664,0.564511476
2.300,0.121764475,0.203959052,0.610779516,0.332761329,0.339397351,0.329000857,0.204428221,0.300579476,0.397070306,0.435312314,0.266542892,0.254115987,0.234833422,0.302425473,0.185390941,0.206819027,0.139715152,0.249579877,0.47553041,0.54330191,0.3090589,0.566974848
2.310,0.122077543,0.203734465,0.621947938,0.333392717,0.341392956,0.333248057,0.203786581,0.304198751,0.394494699,0.434948818,0.266152306,0.253724707,0.232428337,0.30437462,0.187031539,0.209905927,0.138905429,0.253773833,0.472022237,0.548199789,0.312010212,0.569017583
2.320,0.122073293,0.202502304,0.631581214,0.334980157,0.3433637,0.338095825,0.203555351,0.307729599,0.391980102,0.43346316,0.265899309,0.253255697,0.229984092,0.30605006,0.188269847,0.212186303,0.138276126,0.257692093,0.468205779,0.552165557,0.314625694,0.57059464
2.330,0.121716086,0.200349796,0.639593107,0.338252276,0.345082299,0.343483738,0.203758887,0.31112537,0.389620204,0.430875596,0.265744954,0.252962959,0.22752153,0.307428753,0.189166555,0.213649085,0.137802806,0.261266685,0.46418024,0.555164671,0.316880806,0.571651596
2.340,0.121030561,0.19728578,0.645783864,0.344845134,0.346551832,0.34948238,0.20441623,0.314342154,0.387371131,0.427216004,0.265645712,0.253117702,0.225033544,0.308494033,0.189736142,0.216277301,0.137459687,0.264417696,0.460046765,0.557222806,0.318742332,0.572242447
2.350,0.120008654,0.19415318,0.650014891,0.354919011,0.347757447,0.356037436,0.205540378,0.319031872,0.385249888,0.422538736,0.265553316,0.253183444,0.224206001,0.309236142,0.190030471,0.217969207,0.137219665,0.267054678,0.455750472,0.558260696,0.320170862,0.572230362
2.360,0.118712294,0.193454047,0.652277829,0.364570392,0.34883295,0.363092131,0.207165551,0.323934048,0.383302518,0.41699476,0.265414838,0.253147113,0.224753728,0.309652284,0.190118091,0.218764495,0.137059863,0.269127738,0.451219975,0.558276524,0.321123411,0.571746651
2.370,0.117163598,0.192076748,0.652587983,0.373820198,0.349915399,0.370642142,0.209228204,0.32877596,0.381490632,0.410799001,0.265172931,0.252999001,0.224843856,0.309746083,0.190127227,0.218661331,0.136925286,0.270517478,0.446409049,0.557277299,0.321553838,0.57059861
2.380,0.115428277,0.190105148,0.650897737,0.382542503,0.350753148,0.37857133,0.211686468,0.333495819,0.379751988,0.404215005,0.264766537,0.252739466,0.224473828,0.309527196,0.190572704,0.221595941,0.136778761,0.271142489,0.441378628,0.555277703,0.321413597,0.568980928
2.390,0.113578644,0.187629501,0.647328153,0.390794412,0.351243175,0.386788972,0.214480154,0.33809824,0.378035178,0.403653547,0.264132576,0.25238234,0.223650732,0.309011101,0.19094418,0.225643387,0.136584168,0.271377923,0.43605844,0.552300192,0.32065507,0.566687666
2.400,0.112455117,0.184738002,0.642101084,0.398443068,0.351309128,0.395204193,0.21753198,0.342494839,0.376356147,0.409789684,0.263221253,0.25190927,0.22239183,0.308218807,0.191327648,0.228660373,0.136307649,0.271024008,0.430514183,0.548372644,0.319481586,0.563904711
2.410,0.113190112,0.18148895,0.635305682,0.405493769,0.350878461,0.403719945,0.220749792,0.34660961,0.374568084,0.414737074,0.262013244,0.251325757,0.220725173,0.30717616,0.191728936,0.230716091,0.135918548,0.269935288,0.424928317,0.543526234,0.320268888,0.560482437
2.420,0.113832508,0.177927187,0.627168998,0.411903496,0.349887567,0.412885263,0.224029503,0.351166713,0.372585923,0.418539266,0.260403762,0.250639363,0.218829359,0.305912953,0.192180605,0.231915462,0.135390059,0.268048708,0.419335533,0.537793872,0.320588499,0.556568299
2.430,0.114377095,0.174127085,0.617930443,0.417584496,0.348285996,0.422088781,0.227258674,0.357225533,0.370416493,0.421190173,0.260214675,0.249858993,0.217623909,0.304462096,0.192711431,0.232352057,0.134699861,0.265476865,0.413788969,0.53162929,0.319889922,0.552065169
2.440,0.114833558,0.170187238,0.607822521,0.422553009,0.347501463,0.43118579,0.230338218,0.36264206,0.367868705,0.42270367,0.260571359,0.24899435,0.216238717,0.302858786,0.193307305,0.232162279,0.133833711,0.26692853,0.408391539,0.525614516,0.318228114,0.547081413
2.450,0.115222681,0.167646024,0.597051521,0.426773212,0.346402869,0.440035267,0.233194814,0.367254351,0.364959113,0.423115229,0.260557933,0.248074916,0.214721838,0.301139559,0.193978113,0.231491303,0.132797129,0.26795551,0.40298643,0.518913186,0.315650633,0.541562265
2.460,0.115571488,0.169147727,0.585784011,0.430182335,0.344667238,0.448659015,0.235696629,0.370899747,0.361527187,0.422463384,0.260176345,0.247091142,0.213118903,0.299341343,0.19471882,0.230510293,0.131563382,0.268557669,0.397660258,0.511425993,0.312215864,0.535588186
2.470,0.115949042,0.170677034,0.574136098,0.432765241,0.342262163,0.45688051,0.237796318,0.37343266,0.357603945,0.420820948,0.259378667,0.246051561,0.211469699,0.297552732,0.195489223,0.229354962,0.13012899,0.268735415,0.393773571,0.503260273,0.308021519,0.529130495
2.480,0.117176677,0.172233231,0.562173914,0.43454535,0.339167918,0.464771533,0.239416918,0.374742484,0.35304473,0.418230153,0.258146986,0.244965063,0.209802571,0.295946169,0.196296342,0.228136707,0.1285213,0.26851799,0.389414976,0.4944738,0.303183938,0.522254646
2.490,0.118544006,0.173814883,0.549916884,0.435517186,0.335399229,0.472182355,0.240483944,0.374820001,0.347894842,0.416053772,0.256480239,0.243838507,0.208130956,0.294338012,0.197091854,0.227013333,0.126728428,0.267961874,0.384300487,0.485032291,0.297833835,0.514945216
2.500,0.120047635,0.175420082,0.53737944,0.43565773,0.330949787,0.479117024,0.240960082,0.37361553,0.342083282,0.417747625,0.254332344,0.242676104,0.206455204,0.292757332,0.197830165,0.226027076,0.124762991,0.267048857,0.378209057,0.475070814,0.29210991,0.50725267
2.510,0.12166895,0.177045535,0.524571114,0.434979933,0.325830841,0.485586715,0.240823431,0.371192018,0.335597288,0.417929796,0.251766737,0.241479087,0.204780611,0.291228922,0.198514787,0.225279257,0.122651024,0.266152796,0.371027275,0.464576799,0.286173695,0.500104586
2.520,0.123376075,0.178696656,0.511393027,0.433505746,0.320063474,0.49151698,0.240070787,0.367682491,0.328512589,0.416704373,0.248730904,0.240245672,0.203049129,0.28977266,0.199102583,0.224740985,0.1203826,0.265559399,0.36264316,0.453563598,0.280174085,0.493684488
2.530,0.125126748,0.180380581,0.497843287,0.431260608,0.313675886,0.496906074,0.23870013,0.363278361,0.320778879,0.414178919,0.245292838,0.238971253,0.201213656,0.288428941,0.201669793,0.224462255,0.117999795,0.264685213,0.353093856,0.44216065,0.274210998,0.486991372
2.540,0.12687105,0.182070377,0.484474144,0.428291974,0.306761308,0.501822455,0.236965443,0.358215661,0.312500112,0.415905229,0.242884419,0.23764882,0.199736794,0.287177613,0.20574419,0.224346943,0.115498686,0.263568729,0.34357921,0.430335017,0.268438075,0.479987529
2.550,0.128565474,0.183763221,0.471050932,0.424638518,0.300059575,0.506221115,0.235911692,0.352756125,0.303709378,0.416983812,0.241185868,0.236269507,0.198539307,0.286021379,0.209558383,0.224382805,0.112897064,0.26226743,0.333718428,0.419704356,0.262934708,0.472794794
2.560,0.130157268,0.185414444,0.457444484,0.420321623,0.293558736,0.510110739,0.234332244,0.347165758,0.295136473,0.416835443,0.239105024,0.234834096,0.197108883,0.284957832,0.212853744,0.224444171,0.110241756,0.260777328,0.323121097,0.410032275,0.257798258,0.465292289
2.570,0.131576911,0.187031947,0.443704921,0.415386061,0.286729914,0.513511845,0.232251954,0.341746295,0.287539378,0.415479011,0.23663204,0.233323359,0.195381162,0.283979981,0.215601502,0.224495391,0.107532812,0.259126071,0.312067036,0.399978487,0.253043878,0.457565885
2.580,0.13279419,0.188592396,0.43001596,0.409877874,0.279586263,0.516444725,0.229701046,0.336705827,0.279534771,0.412955535,0.233779271,0.2317242,0.193311334,0.283077101,0.217779801,0.224414151,0.104799622,0.257337928,0.300828519,0.390238424,0.248736837,0.449579485
2.590,0.133742946,0.190087054,0.416592041,0.403845682,0.272252658,0.518947238,0.22671335,0.333427911,0.271195861,0.409334006,0.230623641,0.230024328,0.190830668,0.282235612,0.219374721,0.224117387,0.103293091,0.255433932,0.290207799,0.382139896,0.244846645,0.441609037
2.600,0.137453925,0.19151841,0.403608406,0.397338038,0.26473231,0.521023259,0.223324606,0.333027669,0.262644638,0.40468629,0.227154835,0.228211485,0.187946559,0.281439835,0.220380668,0.223533072,0.104853602,0.253431908,0.28019856,0.373666183,0.2413319,0.436245829
2.610,0.141969898,0.192886769,0.391238064,0.39039906,0.257137759,0.522662142,0.220016426,0.332351198,0.254008879,0.399090826,0.223395628,0.226273968,0.188614003,0.280672676,0.220819725,0.222597242,0.10608998,0.2513464,0.270533395,0.364918948,0.23816304,0.430656827
2.620,0.146265637,0.194183547,0.379661131,0.383071061,0.249472233,0.523864468,0.216968985,0.331453515,0.245418104,0.392626646,0.219411001,0.224201104,0.188985861,0.27993083,0.22071629,0.221256452,0.107421347,0.249188875,0.26136348,0.355851013,0.235271683,0.42481724
2.630,0.150297594,0.195407003,0.368960238,0.375759919,0.241841904,0.524627523,0.213658437,0.332439232,0.236998654,0.385360826,0.215208932,0.221983798,0.188961005,0.279394365,0.220061401,0.219469341,0.109661641,0.246968111,0.254575842,0.346503615,0.232578463,0.418693894
2.640,0.154030469,0.196515382,0.359180847,0.370783646,0.234261302,0.524946333,0.210617707,0.33397941,0.228869246,0.377370663,0.213020108,0.220820282,0.188548346,0.278923532,0.218927734,0.217877612,0.111552045,0.244690591,0.248266618,0.336959258,0.231605513,0.412289943
2.650,0.157408644,0.197499358,0.35032762,0.365495622,0.226770846,0.524815731,0.207919619,0.334746528,0.221197074,0.36880474,0.210716577,0.219721163,0.187676134,0.278435463,0.217307039,0.216470237,0.113093618,0.242360981,0.241950503,0.327230645,0.230785184,0.405673322
2.660,0.160414506,0.198317523,0.342392286,0.359911676,0.219853373,0.524232004,0.205018023,0.334769571,0.214048797,0.359670917,0.208206125,0.218476046,0.186351991,0.277929969,0.215270865,0.214552063,0.11427109,0.240005264,0.235625053,0.319868882,0.229990815,0.398778613
2.670,0.163020724,0.198955984,0.335206003,0.354023945,0.213837463,0.523205385,0.201984877,0.334040935,0.207582732,0.350129042,0.205508827,0.21707842,0.186445012,0.277376834,0.213324079,0.212117387,0.115088306,0.237609639,0.2292841,0.312305218,0.229126862,0.391614937
2.680,0.165218236,0.199404669,0.328652696,0.347828118,0.208357013,0.521733886,0.198845348,0.33283705,0.201832457,0.340218379,0.20264344,0.21552411,0.186651647,0.276754256,0.211774038,0.209170487,0.115564629,0.235170671,0.222962666,0.304558217,0.22815346,0.384198932
2.690,0.166994832,0.19965841,0.322606812,0.341616555,0.202995642,0.519792169,0.195621424,0.332163841,0.196857339,0.330104699,0.199627295,0.213811168,0.186438859,0.276048611,0.209854727,0.205724104,0.11571078,0.232689444,0.216662239,0.296662231,0.226950663,0.376590006
2.700,0.168361223,0.199717452,0.316860429,0.336151268,0.197773465,0.517371649,0.19234852,0.330970587,0.192682416,0.319814363,0.196476051,0.211939787,0.18579934,0.275247802,0.207607903,0.201798162,0.115529404,0.230167052,0.210375889,0.288651263,0.225480513,0.368750955
2.710,0.169307982,0.199586116,0.311267263,0.330391251,0.192697915,0.514463736,0.189074686,0.329297783,0.189299827,0.312415576,0.193203686,0.209912231,0.184726917,0.274341908,0.205077195,0.197426749,0.115039413,0.227622906,0.204113429,0.280558492,0.223669093,0.360701638
2.720,0.16983684,0.199270061,0.305703619,0.324393334,0.187776727,0.511060812,0.185794251,0.327110372,0.186671621,0.307880785,0.189822647,0.207732728,0.183215493,0.273323377,0.202306834,0.192635136,0.114265987,0.225056171,0.197948689,0.27241575,0.221493935,0.352463802
2.730,0.169984179,0.198776555,0.300364126,0.318119461,0.183013248,0.507157139,0.182524455,0.324422894,0.184733792,0.303272813,0.186344062,0.205407397,0.181276828,0.272186637,0.199340278,0.18745723,0.113201108,0.222452429,0.193103385,0.264253166,0.218890245,0.345485602
2.740,0.16975948,0.198122416,0.296132659,0.311670148,0.17844883,0.502775633,0.179277662,0.321259693,0.183401111,0.298626116,0.182777885,0.202945006,0.178894053,0.270927734,0.19622009,0.181930189,0.11188064,0.219813473,0.188307098,0.256098864,0.217297145,0.339102821
2.750,0.16919737,0.197320999,0.29175835,0.304989968,0.174040466,0.49792505,0.176078534,0.317649652,0.182572457,0.293953058,0.179133107,0.200365877,0.176063075,0.269544227,0.193005031,0.176111205,0.110302502,0.217155751,0.18356163,0.248560508,0.216785234,0.332552289
2.760,0.168348461,0.196382029,0.28720128,0.298123902,0.169791715,0.492581929,0.173559928,0.313590554,0.182152406,0.289265076,0.175419968,0.197666347,0.17278429,0.268035087,0.189731912,0.170059217,0.108489506,0.214493612,0.178868414,0.24205718,0.215885805,0.325852176
2.770,0.167271131,0.195322406,0.282420073,0.291118734,0.165721644,0.486754985,0.171549789,0.309107571,0.182028481,0.284579368,0.17166279,0.194856433,0.170800198,0.266405358,0.186415813,0.163815674,0.106448546,0.21180587,0.174228545,0.235540986,0.214573871,0.319021216
2.780,0.166006269,0.194153955,0.277425868,0.283955243,0.161782498,0.480474632,0.169551352,0.305371871,0.182075321,0.279897003,0.167849996,0.19194598,0.168870665,0.265013541,0.183129357,0.157451042,0.104202033,0.209097311,0.170316013,0.229027978,0.212840362,0.312078694
2.790,0.164632181,0.192884587,0.272249754,0.276659508,0.158004477,0.474347577,0.167561201,0.301973298,0.182207248,0.27522945,0.163987373,0.188944564,0.166564473,0.263851693,0.179857034,0.151040022,0.101748036,0.20640921,0.166456287,0.222532627,0.21068397,0.305043595
2.800,0.163195168,0.191523313,0.266978847,0.269256807,0.154341927,0.468613102,0.16557413,0.298300539,0.182336779,0.270576116,0.16008034,0.185861619,0.163891713,0.262324216,0.176646796,0.144636102,0.09912816,0.2037174,0.162638968,0.216085443,0.208131501,0.297934937
2.810,0.161772018,0.190082997,0.261629136,0.261789725,0.150805517,0.462470649,0.163596949,0.29436119,0.182381091,0.26589844,0.156134273,0.182706555,0.160851507,0.260443086,0.173512695,0.141972179,0.096333977,0.201022183,0.15886274,0.209700751,0.20518943,0.290782334
2.820,0.16039208,0.188578389,0.256256251,0.254258778,0.14737036,0.456049677,0.161609385,0.290168617,0.182261621,0.26129367,0.152184589,0.179491106,0.157453812,0.25822511,0.170457604,0.140620365,0.093387138,0.198360336,0.155123001,0.203372784,0.201861697,0.283601772
2.830,0.159101203,0.18702261,0.251224794,0.246683007,0.144030365,0.449268618,0.159602225,0.28573604,0.181966412,0.256687278,0.148208296,0.177820063,0.155814642,0.255691634,0.167492452,0.13931905,0.090614588,0.195719159,0.151421823,0.197112494,0.198176308,0.276404339
2.840,0.157944179,0.185425117,0.247019837,0.239799765,0.140775287,0.442243653,0.1575671,0.281076063,0.181423496,0.252171111,0.145333916,0.176146458,0.154729382,0.253348314,0.164621993,0.138039693,0.09013461,0.193092622,0.14776165,0.190974879,0.194185739,0.270384956
2.850,0.156930652,0.183792059,0.242924723,0.237038639,0.137589372,0.434932559,0.155496012,0.276198412,0.180607492,0.247685963,0.142856221,0.174423503,0.153533172,0.251016899,0.161851637,0.136803566,0.089605189,0.190521579,0.1446781,0.184919071,0.189890772,0.26480833
2.860,0.156063741,0.182128654,0.238967546,0.234232663,0.134474226,0.427391619,0.153381623,0.271112185,0.179502181,0.243292049,0.140362106,0.172656203,0.152230246,0.248395966,0.159168674,0.135577582,0.089020864,0.187982342,0.142068552,0.178989474,0.186428189,0.259215176
2.870,0.15533634,0.180462406,0.235174456,0.231430982,0.131408023,0.419662711,0.151217568,0.265851554,0.178098869,0.238923456,0.137853572,0.170837049,0.150825745,0.245552019,0.15656337,0.134388019,0.088376162,0.185478345,0.139790387,0.173175618,0.183199709,0.253619392
2.880,0.154728563,0.178781845,0.231565489,0.228582292,0.128887488,0.411727349,0.149008309,0.260400243,0.176394597,0.234684067,0.135334868,0.168971209,0.149338103,0.242450554,0.154025232,0.133200767,0.087668551,0.183043278,0.137573882,0.167504721,0.179671083,0.248013993
2.890,0.154209256,0.177093303,0.228122818,0.225740174,0.126631809,0.403661233,0.14674367,0.254766094,0.174391213,0.23048629,0.132810295,0.167087871,0.147759239,0.239173733,0.151541898,0.132043286,0.086896441,0.180642984,0.135389875,0.163364903,0.175873402,0.242407742
2.900,0.153750194,0.175403089,0.224845968,0.222876834,0.124414312,0.395477987,0.144417346,0.250476847,0.172095178,0.226390765,0.130284155,0.165175513,0.146094963,0.236456422,0.14909997,0.13088481,0.086058907,0.178307017,0.133211236,0.16122642,0.171839593,0.236808146
2.910,0.153304618,0.173723527,0.221681061,0.22000485,0.122213625,0.387179759,0.142028255,0.246618448,0.169516024,0.222378756,0.127760539,0.163230269,0.144352536,0.233767314,0.146685598,0.129749344,0.085155531,0.176025092,0.131064862,0.15908597,0.167603837,0.231261484
2.920,0.152811264,0.172067819,0.218620182,0.217141437,0.120049469,0.378796663,0.139576616,0.242750985,0.166664873,0.218467074,0.125243292,0.16127302,0.14253944,0.231063455,0.1442882,0.128614246,0.084186461,0.173791865,0.128935769,0.156962494,0.163200951,0.226667698
2.930,0.152235882,0.170420765,0.21557538,0.214258063,0.117890512,0.370395828,0.137063805,0.238900064,0.16432738,0.214646616,0.122736108,0.159306845,0.140663696,0.228351228,0.141893727,0.12749496,0.083152569,0.17163087,0.126816893,0.154834673,0.158665709,0.222888002
2.940,0.151520499,0.168784393,0.212555467,0.211406618,0.11576628,0.361960815,0.13449224,0.235046401,0.164282345,0.21091948,0.120339124,0.157316619,0.138733934,0.225636747,0.139487961,0.126381998,0.08206485,0.169509331,0.124739972,0.152701757,0.154032323,0.219093901
