Time(s),AL01-EQ2-psaNorthSouth(g),AL01-EQ2-psaEastWest(g),BL45-EQ8-psaNorthSouth(g),BL45-EQ8-psaEastWest(g),CI05-EQ15-psaNorthSouth(g),CI05-EQ15-psaEastWest(g),CJ03-EQ16-psaNorthSouth(g),CJ03-EQ16-psaEastWest(g),CJ04-EQ17-psaNorthSouth(g),CJ04-EQ17-psaEastWest(g),CO56-EQ19-psaNorthSouth(g),CO56-EQ19-psaEastWest(g),GA62-EQ29-psaNorthSouth(g),GA62-EQ29-psaEastWest(g),GC38-EQ30-psaNorthSouth(g),GC38-EQ30-psaEastWest(g),LI58-EQ37-psaNorthSouth(g),LI58-EQ37-psaEastWest(g),PE10-EQ47-psaNorthSouth(g),PE10-EQ47-psaEastWest(g),RM48-EQ49-psaNorthSouth(g),RM48-EQ49-psaEastWest(g),SP51-EQ51-psaNorthSouth(g),SP51-EQ51-psaEastWest(g),TL08-EQ53-psaNorthSouth(g),TL08-EQ53-psaEastWest(g),TL55-EQ54-psaNorthSouth(g),TL55-EQ54-psaEastWest(g),VG09-EQ58-psaNorthSouth(g),VG09-EQ58-psaEastWest(g)
3.230,0.042470181,0.081469417,0.05475961,0.109413882,0.054348553,0.061705279,0.046365871,0.062220204,0.046087605,0.060692492,0.047178088,0.076029397,0.048531944,0.087595912,0.052196104,0.05523698,0.056121062,0.07876603,0.054663075,0.073270041,0.061704978,0.104869898,0.038479584,0.066632185,0.036490445,0.088948321,0.03224915,0.055465618,0.0536443,0.110469728
3.240,0.042006616,0.081038176,0.05404555,0.108787022,0.053505714,0.061328721,0.045930758,0.06192781,0.045667065,0.060413817,0.04641045,0.075670213,0.04817353,0.08673641,0.051995607,0.055278878,0.055324127,0.078314225,0.054530729,0.072800668,0.061302417,0.103696126,0.038273849,0.066356554,0.036028128,0.087995387,0.031918114,0.055180992,0.052921379,0.108715148
3.250,0.041558384,0.080605955,0.053351812,0.10816548,0.052684028,0.060950965,0.045500831,0.061641492,0.045251253,0.060130818,0.045688366,0.075316258,0.047818582,0.085870393,0.051812316,0.055304391,0.054538393,0.077876138,0.054424928,0.07232778,0.060869447,0.102531634,0.038059572,0.066079823,0.035577806,0.087042362,0.031596384,0.054905404,0.052212787,0.106991227
3.260,0.041124891,0.080174988,0.052677804,0.107558142,0.051882822,0.060571836,0.045113056,0.061350231,0.045072461,0.059843364,0.04561941,0.074966283,0.047463773,0.085019596,0.05164519,0.055318932,0.053757413,0.077437518,0.054330874,0.071863366,0.060395208,0.101379803,0.037837137,0.065797127,0.03513892,0.086109018,0.031283554,0.054629077,0.05151827,0.105644747
3.270,0.040705579,0.079753654,0.052022948,0.106951315,0.051231563,0.06019113,0.045104452,0.0610538,0.045078453,0.059551305,0.045588587,0.074613465,0.047109484,0.084161922,0.051493211,0.055316863,0.052984887,0.076997856,0.054234092,0.071393744,0.05989629,0.100244006,0.037610086,0.06551809,0.034710915,0.085175272,0.030979254,0.054352046,0.050837502,0.104611195
3.280,0.040299928,0.079331194,0.051386693,0.106344809,0.050620408,0.059814178,0.04509412,0.060751972,0.045083961,0.059261302,0.045561372,0.074258882,0.046756064,0.083306889,0.051355395,0.05529326,0.052225316,0.07656094,0.05412085,0.070927163,0.059360494,0.099111947,0.037377638,0.065229983,0.034293251,0.08424881,0.03068315,0.054077153,0.050170091,0.103580205
3.290,0.039907454,0.078907574,0.050768513,0.105745354,0.050019032,0.059440843,0.045078163,0.060454401,0.045084959,0.058970972,0.045536205,0.073913626,0.046403835,0.082457288,0.051230803,0.055246463,0.051471056,0.076132516,0.053978523,0.070461567,0.058799837,0.098002019,0.037138186,0.064945378,0.03388541,0.083333123,0.030394944,0.053808966,0.049515588,0.10255437
3.300,0.039527711,0.078482728,0.050167915,0.105155723,0.049427393,0.059065023,0.045052958,0.060152878,0.04507769,0.058675326,0.04551167,0.073564694,0.046053107,0.08160088,0.051118549,0.055174931,0.050722395,0.075702076,0.053802616,0.069992939,0.058209128,0.096892667,0.036892233,0.064654531,0.033486903,0.082416656,0.030114381,0.053539843,0.048873495,0.101548312
3.310,0.039160294,0.07805915,0.04958444,0.104565467,0.04884546,0.058686421,0.045016645,0.059845161,0.045058672,0.058374106,0.045486482,0.07321183,0.045704339,0.080755255,0.051017807,0.05508738,0.049986635,0.075269321,0.053581167,0.069530549,0.057594347,0.095800718,0.036640319,0.064359874,0.033097277,0.081512877,0.02984124,0.053269711,0.04824328,0.100543642
3.320,0.038804832,0.077643799,0.049017667,0.103974325,0.048273212,0.05830472,0.044967804,0.059531016,0.045024715,0.05806898,0.045459489,0.072865724,0.045363519,0.079905648,0.050927813,0.054975089,0.049259169,0.074842583,0.053302872,0.069062287,0.056955447,0.094712914,0.036383014,0.064065885,0.032767973,0.080612456,0.02957534,0.053002592,0.047624382,0.099543885
3.330,0.038460995,0.077226622,0.048467208,0.103393123,0.047710639,0.057919589,0.044901178,0.059217242,0.044972923,0.057767258,0.045429668,0.072517802,0.045024856,0.079054843,0.050847868,0.054834429,0.048537513,0.074417976,0.05296434,0.068600673,0.056294285,0.093634793,0.036120923,0.0637627,0.032446006,0.079710911,0.029317822,0.052740041,0.047016222,0.098560681
3.340,0.038128485,0.076807406,0.047932713,0.102815817,0.047157744,0.057541066,0.044814274,0.058901318,0.044900696,0.057458977,0.045396116,0.072164936,0.044688669,0.078210761,0.050777335,0.05466436,0.047821828,0.073989879,0.052569294,0.068134347,0.055614082,0.092565375,0.035854679,0.063462235,0.03210598,0.078824859,0.029067289,0.052475947,0.046418216,0.097577447
3.350,0.037807037,0.076385909,0.047413866,0.102236509,0.046614532,0.057159013,0.044704904,0.058578185,0.044805737,0.057143826,0.045358047,0.071815731,0.044355286,0.077359139,0.050715638,0.054471711,0.047117856,0.073558,0.052105455,0.067670903,0.054914364,0.091498269,0.035585402,0.063155414,0.031743085,0.077936662,0.028823646,0.052210129,0.045829779,0.096597194
3.360,0.037496419,0.075965825,0.046910382,0.101655535,0.046085212,0.056772355,0.044571175,0.058247635,0.044686042,0.056821495,0.045314784,0.071465631,0.044025046,0.076514841,0.050662252,0.054254082,0.046422545,0.073135538,0.05157579,0.067205601,0.054199911,0.0906223,0.035316654,0.062841925,0.031359806,0.077049857,0.028586837,0.051947937,0.045250337,0.095631684
3.370,0.037235048,0.075550947,0.046422008,0.101087591,0.045565527,0.056380734,0.044411492,0.057914414,0.044545764,0.056501289,0.045265751,0.071109516,0.043698299,0.07566683,0.0506167,0.054004867,0.045733105,0.072708372,0.050988215,0.066739356,0.053469411,0.090149441,0.035045585,0.062531125,0.030963301,0.076173493,0.028356828,0.051687756,0.044679335,0.094664598
3.380,0.037006174,0.075132775,0.045948514,0.100516454,0.045055364,0.0559838,0.04422454,0.05758016,0.044379264,0.05617511,0.045210464,0.070755855,0.043375407,0.074816403,0.050578539,0.053723587,0.045049566,0.072276161,0.050335713,0.066274231,0.052727716,0.089680832,0.034772907,0.062211018,0.030722945,0.075294055,0.028133607,0.051425057,0.044116239,0.093697018
3.390,0.036780783,0.074710996,0.045489696,0.099941787,0.044554714,0.05558867,0.044015039,0.05723784,0.044184038,0.055840812,0.045148518,0.070400294,0.043056739,0.073970546,0.050547354,0.053418954,0.044372071,0.071844443,0.049626384,0.065803811,0.05197397,0.08922391,0.03449934,0.06188832,0.030743839,0.07441719,0.027917174,0.051159579,0.043560546,0.092743873
3.400,0.036559095,0.074285292,0.04504537,0.099371817,0.044063548,0.055190928,0.043778784,0.056887307,0.043959154,0.055498168,0.045079583,0.070037675,0.042742669,0.073116117,0.050522743,0.053086924,0.043707414,0.07141458,0.048870523,0.065338128,0.0512116,0.088766647,0.034225607,0.061563897,0.030742704,0.073546933,0.027707546,0.05089862,0.04301179,0.091787618
3.410,0.036341317,0.073861852,0.044615367,0.098805059,0.043581804,0.054786775,0.04351305,0.056532347,0.043703934,0.055154183,0.045003388,0.069677792,0.042436062,0.072268888,0.050504307,0.052722233,0.04304822,0.070978565,0.048066392,0.064865257,0.050441665,0.088308385,0.033952426,0.061230221,0.030719972,0.07267264,0.027504744,0.050636325,0.042469542,0.090827908
3.420,0.03612764,0.073439139,0.044199532,0.098233542,0.043109386,0.054375934,0.043217469,0.05617657,0.043417941,0.054805578,0.044923823,0.069313627,0.04213653,0.07141477,0.050491642,0.052324979,0.042394391,0.070536123,0.04722197,0.064395131,0.049664415,0.0878592,0.033680504,0.06089668,0.030678438,0.071801249,0.027308797,0.050370302,0.041933416,0.089880235
3.430,0.035918238,0.073011442,0.043797759,0.097659073,0.042646155,0.053958159,0.042891881,0.055812103,0.043109103,0.054448011,0.044836847,0.068941455,0.041842531,0.070560543,0.050484324,0.051907623,0.041745799,0.070099057,0.046353421,0.063920971,0.048884638,0.08741113,0.033410528,0.060558502,0.030619647,0.070933581,0.027119738,0.050101202,0.041403074,0.088929866
3.440,0.035714849,0.072578475,0.043411387,0.097092892,0.04219193,0.053541927,0.042540604,0.055438859,0.042769873,0.054081383,0.044742225,0.068573101,0.04155442,0.069705549,0.050481907,0.051460148,0.041102284,0.069656134,0.045462582,0.063443017,0.048097462,0.086959969,0.033143163,0.060211201,0.030541564,0.07006101,0.026937595,0.049836388,0.040878222,0.087974749
3.450,0.035518867,0.072139974,0.043038767,0.096520755,0.041746481,0.053120252,0.042163986,0.055060788,0.042399806,0.053712047,0.044639813,0.068197502,0.041272533,0.068844286,0.050483909,0.050981035,0.040467843,0.069205909,0.044557871,0.062967226,0.047313264,0.086508278,0.032879043,0.059865458,0.030445195,0.069191207,0.026762394,0.049566872,0.040358618,0.087025426
3.460,0.035327425,0.07170576,0.04267975,0.095942352,0.041312038,0.052690989,0.042242036,0.054681126,0.041999215,0.053338222,0.044529476,0.067813637,0.040997178,0.067987442,0.050489812,0.050472726,0.039839719,0.068753785,0.043649048,0.062484155,0.046522804,0.086063273,0.032618768,0.059513638,0.030331633,0.068323039,0.026594155,0.049292374,0.039844069,0.086076751
3.470,0.0351406,0.071266991,0.042334181,0.095370593,0.040886508,0.052254051,0.042351308,0.054292362,0.041781827,0.052955085,0.044411084,0.067433523,0.040728629,0.067121153,0.050499053,0.049945969,0.039215793,0.068301404,0.04274581,0.062002113,0.046037789,0.085613272,0.032542178,0.059152913,0.030202024,0.067449329,0.026432886,0.049017629,0.039334429,0.085122358
3.480,0.034958433,0.070821863,0.042001895,0.094794295,0.040468717,0.051813108,0.042451569,0.05389447,0.041897977,0.052562661,0.044284501,0.067044106,0.04046712,0.066259646,0.050511025,0.049389441,0.038595829,0.067841072,0.041857583,0.061517256,0.045771225,0.085157755,0.03257356,0.058793904,0.030057793,0.066578081,0.026278582,0.048741773,0.038829602,0.084166862
3.490,0.034780931,0.070370195,0.041682712,0.094210707,0.040058259,0.051371023,0.042540978,0.053492532,0.042003466,0.052168084,0.04414958,0.066646799,0.040212843,0.065390781,0.050525071,0.048804054,0.037979578,0.06737269,0.040993335,0.061025326,0.045499727,0.084705431,0.032603434,0.058428808,0.029904397,0.065831355,0.026131222,0.048460064,0.03832954,0.083216728
3.500,0.03460806,0.069914695,0.041376439,0.093629564,0.039654689,0.050921091,0.042618353,0.053087447,0.042096579,0.051768056,0.044007725,0.066251531,0.039965938,0.064722834,0.050540487,0.048195509,0.037655356,0.066908788,0.040459681,0.060537588,0.045216823,0.084251475,0.032630686,0.058309183,0.029738303,0.065559211,0.025990769,0.048172986,0.037834235,0.082260304
3.510,0.034439745,0.069460847,0.041082861,0.093046065,0.039257524,0.050463392,0.042686263,0.052673135,0.042180595,0.051358814,0.04386128,0.065846491,0.039726493,0.064384686,0.050556519,0.047568158,0.0376092,0.066436704,0.04020393,0.060043971,0.04492547,0.083790541,0.03265421,0.058434265,0.029560601,0.065280884,0.025857162,0.047888274,0.037343726,0.081297636
3.520,0.03427587,0.068999912,0.040801745,0.092454494,0.038866249,0.050001126,0.042738734,0.052249674,0.042249137,0.050940496,0.043706011,0.065433144,0.039494542,0.064037771,0.050572368,0.046923462,0.037544416,0.065956267,0.039936942,0.059544513,0.044629467,0.083323111,0.032672931,0.058529145,0.029372322,0.065004628,0.025730319,0.047597006,0.037035404,0.080342077
3.530,0.034116273,0.068531814,0.040532833,0.091862838,0.038480323,0.049538171,0.042774237,0.051823921,0.042300603,0.050521983,0.04354166,0.06502136,0.039270474,0.063692217,0.050590497,0.046700163,0.037463238,0.065474873,0.039666242,0.05904932,0.044322462,0.082861149,0.032689464,0.058605706,0.029174419,0.064724264,0.025610134,0.047299032,0.036728272,0.079382102
3.540,0.033962897,0.06805651,0.040275846,0.091269864,0.038099186,0.049067712,0.04279132,0.051393188,0.042333469,0.0500964,0.043367935,0.064599597,0.039056556,0.063339601,0.050608214,0.04648008,0.037359597,0.064990158,0.039382503,0.058547547,0.044013304,0.082391148,0.032700594,0.058654225,0.028967756,0.064436629,0.025496474,0.047001048,0.03640016,0.078415893
3.550,0.033815313,0.067581443,0.040030477,0.090668358,0.037722261,0.048589964,0.04278861,0.050953552,0.042346289,0.049662115,0.043184516,0.064168588,0.038849843,0.062979353,0.050623325,0.046264116,0.037232209,0.064497073,0.039088141,0.058041458,0.043696368,0.081912906,0.032704246,0.058673718,0.028753324,0.064150882,0.02538918,0.046698457,0.036052031,0.077449208
3.560,0.033671241,0.067102626,0.039972468,0.090065848,0.037551675,0.048111242,0.042768804,0.050505223,0.042340589,0.049220039,0.042991047,0.063739699,0.038650145,0.062620242,0.050634863,0.046050582,0.037082466,0.063998612,0.038785615,0.057538496,0.043370723,0.081432763,0.03269966,0.058676049,0.02853525,0.063859212,0.025288065,0.046388765,0.035685386,0.076485417
3.570,0.033530345,0.066616486,0.040082267,0.089462061,0.037450372,0.047629048,0.042730328,0.050056999,0.042316936,0.048779176,0.042791216,0.063300907,0.038457212,0.062251528,0.050641831,0.045839474,0.036911438,0.063501197,0.038468125,0.05702941,0.043044623,0.080951214,0.032687355,0.058647803,0.02831026,0.063559439,0.025192917,0.046076667,0.035306423,0.075515827
3.580,0.033392251,0.066123109,0.040180586,0.088849619,0.037343811,0.047140155,0.042668675,0.049602202,0.042269645,0.048330183,0.042582916,0.062852374,0.03827074,0.061879709,0.050643204,0.045630781,0.036713936,0.06299568,0.038142206,0.056516997,0.042708794,0.080460908,0.032670043,0.058596623,0.028078837,0.063261432,0.025103497,0.045761678,0.034910931,0.074540823
3.590,0.033256546,0.06562375,0.040267273,0.088236872,0.037231151,0.046647563,0.04258278,0.049139297,0.04219757,0.04787336,0.042363398,0.062405685,0.03809037,0.061503861,0.050637939,0.045424486,0.036490134,0.062482289,0.037802383,0.056007254,0.042366964,0.07996183,0.032642964,0.058522697,0.027841375,0.06295615,0.025019538,0.045439445,0.034500359,0.073571992
3.600,0.03312278,0.065126823,0.040338384,0.087621867,0.037111521,0.046155234,0.042473567,0.048668944,0.042100285,0.047412204,0.042132223,0.06195035,0.03791569,0.061118645,0.050624986,0.045220565,0.036245416,0.061971921,0.03744904,0.055491921,0.042021374,0.079466349,0.03260579,0.058418427,0.027598197,0.062642228,0.024940753,0.045113784,0.03407625,0.072600342
3.610,0.032990476,0.064622915,0.040393379,0.086998389,0.036984035,0.045656975,0.042345004,0.048200609,0.041984306,0.046950226,0.041888949,0.061485709,0.037746239,0.060735531,0.050604192,0.045018992,0.035972912,0.061454929,0.03747724,0.054973695,0.041665394,0.07896301,0.032559613,0.05829911,0.027349565,0.062329976,0.024866832,0.044786026,0.033653446,0.071624225
3.620,0.032859131,0.064112239,0.040431695,0.08637694,0.036849948,0.045155045,0.042189726,0.047724914,0.041840851,0.04648119,0.041633142,0.061020623,0.037581513,0.060342888,0.050579659,0.044819735,0.035673535,0.060930655,0.037503709,0.054458373,0.041304871,0.078450896,0.032507637,0.058150143,0.027095698,0.062009626,0.024797444,0.044451126,0.033431468,0.070757359
3.630,0.032729069,0.063595033,0.040457898,0.085751112,0.036708733,0.044654612,0.042007059,0.047242206,0.041669171,0.046005453,0.041370834,0.060549916,0.037420967,0.0599479,0.050544511,0.044622757,0.035352894,0.060406419,0.037524112,0.053938056,0.040936744,0.077935665,0.032445184,0.057979385,0.026836787,0.061680395,0.024732242,0.044113082,0.033220562,0.070363784
3.640,0.032602588,0.063076702,0.040469029,0.085117235,0.036557085,0.044149138,0.041800176,0.046754934,0.041471166,0.045528636,0.04109553,0.060070543,0.037264018,0.059548291,0.050497737,0.044428019,0.03500475,0.059879498,0.037534952,0.053414972,0.040556801,0.07741935,0.032372258,0.057786621,0.026574061,0.061352778,0.024670864,0.043772838,0.033020577,0.06996908
3.650,0.0324755,0.062557101,0.040461867,0.084489243,0.036394128,0.044083346,0.041570338,0.046268513,0.041250593,0.045049534,0.04085474,0.059587572,0.037110054,0.059142716,0.050438357,0.044235479,0.034631571,0.05934605,0.03753359,0.05289543,0.040173252,0.076894597,0.03229227,0.057565988,0.026308287,0.061016739,0.024612938,0.04342576,0.032831329,0.069566061
3.660,0.032347259,0.062031598,0.040435825,0.083853605,0.036219026,0.044040695,0.041311844,0.045775921,0.041000365,0.044564615,0.040792281,0.059103181,0.036960666,0.058736526,0.05036544,0.044045088,0.034237341,0.058810136,0.037521988,0.052371519,0.039777685,0.076361669,0.032204808,0.057330421,0.026037889,0.06067186,0.024558081,0.043077092,0.032652594,0.069162061
3.670,0.032238923,0.061500509,0.040395293,0.083215171,0.03603099,0.043992076,0.041024522,0.045277521,0.040720272,0.044074258,0.040708104,0.058610907,0.036814491,0.058322023,0.050278103,0.043856795,0.03381761,0.058275221,0.037500234,0.051845345,0.039370538,0.075832825,0.03210715,0.057066017,0.025763126,0.060328449,0.024505906,0.042725189,0.03248411,0.068753671
3.680,0.03215938,0.06096416,0.040338344,0.08257825,0.035830914,0.043937557,0.040715951,0.044776849,0.040416929,0.043585413,0.040602824,0.058111114,0.036669397,0.057909782,0.050183332,0.043670543,0.03337609,0.057734629,0.037463769,0.051322996,0.038956808,0.075296696,0.031999805,0.05678423,0.025484315,0.059976866,0.024456023,0.042366929,0.032325579,0.068337094
3.690,0.032081059,0.060430847,0.040260971,0.081934273,0.035620297,0.043880374,0.040380191,0.044276548,0.040086419,0.043093635,0.040479271,0.057614928,0.036524703,0.05748924,0.050073153,0.043486268,0.032915462,0.057189164,0.037415376,0.050796899,0.038528281,0.074753103,0.031888442,0.056478684,0.025201843,0.059616731,0.024408039,0.042009787,0.032176668,0.067922139
3.700,0.032003538,0.059894092,0.040162691,0.081293242,0.035394857,0.043820191,0.040015875,0.043771292,0.039726267,0.042597327,0.040331069,0.057111865,0.036379725,0.057070437,0.049946403,0.043303902,0.032621231,0.056648394,0.037354439,0.050269978,0.038089872,0.074208541,0.031767224,0.056616867,0.02491618,0.059257653,0.024361567,0.041647477,0.032037012,0.067500472
3.710,0.031926411,0.05935287,0.040051806,0.080648978,0.035154135,0.043754372,0.039626221,0.043261439,0.039339052,0.04209686,0.040157478,0.056602167,0.036233781,0.056644968,0.049802453,0.043123367,0.032517376,0.056102833,0.037276789,0.049746177,0.037639692,0.073662973,0.031636231,0.057102662,0.024627886,0.058891331,0.024316222,0.041281991,0.031906212,0.067071298
3.720,0.031849282,0.058807528,0.039919381,0.080000069,0.034897783,0.043684448,0.039215089,0.042750751,0.038930106,0.041599487,0.039957933,0.056090722,0.036086198,0.056220977,0.049640754,0.042944577,0.032415007,0.055552864,0.037187696,0.049219204,0.037173317,0.073110836,0.031500152,0.057521351,0.024337617,0.058516944,0.024271626,0.04091619,0.031785051,0.066644941
3.730,0.031771772,0.058259258,0.039764932,0.079356188,0.034625581,0.043613566,0.038776961,0.042240751,0.038493116,0.041099471,0.039739207,0.055579121,0.03593632,0.055791357,0.04946751,0.042769481,0.032313752,0.055005209,0.037082573,0.04873838,0.036699528,0.072553139,0.031356066,0.057876126,0.024232607,0.058142792,0.024227409,0.040545017,0.031672145,0.066211116
3.740,0.03169352,0.057715259,0.039594365,0.078706526,0.034342132,0.043537409,0.038312749,0.042147116,0.038029019,0.04102958,0.039494636,0.055061787,0.035783509,0.055363921,0.049278007,0.042596257,0.032213254,0.054456864,0.036960962,0.048770411,0.036209011,0.072000485,0.031202192,0.058158327,0.024198723,0.057763047,0.024183214,0.040175598,0.031566645,0.06577063
